PN;Assignee Name;Micron;IBM;Samsung;Toshiba;mean_cumulative_incl_unigram_red_linkage;mean_cumulative_incl_unigram_compl_linkage;mean_cumulative_incl_bigram_red_linkage;mean_cumulative_incl_bigram_compl_linkage;mean_preclusive_incl_unigram_red_linkage;mean_preclusive_incl_unigram_compl_linkage;mean_preclusive_incl_bigram_red_linkage;mean_preclusive_incl_bigram_compl_linkage;filing_year;grant_year
6090685;Micron Technology;1;0;0;0;0,135714286;0,122439479;0,008474577;0,007961784;3,778409088;1,618840124;41,2999993;87,73529112;1997;2000
6090693;Micron Technology;1;0;0;0;0,241176471;0,465708419;0,035119048;0,0329806;3,766388375;1,767733418;101,1428574;234,781632;1999;2000
6090707;Micron Technology;1;0;0;0;0;0;0;0;2,38888889;1,658402204;18,66666652;12,61111114;1999;2000
6090708;Micron Technology;1;0;0;0;0,463562753;0,5996744;0,111721612;0,085826211;11,08333336;23,95025025;504;1424;1998;2000
6090721;Micron Technology;1;0;0;0;0,210526316;0,284285714;0,022177419;0,025757576;6,80543347;3,821147534;268,3611113;721,4722222;1999;2000
6090723;Micron Technology;1;0;0;0;0;0;0;0;5,285032999;4,428611455;273,0520831;727,9817972;1997;2000
6091845;Micron Technology;1;0;0;0;0,226190476;0,391928599;0,015151515;0,014254386;31,31945241;113,4993841;430,2450397;1212,411593;1998;2000
6093596;Micron Technology;1;0;0;0;0,619565217;0,800796813;0,125;0,159817351;5,111111109;2,820224722;68,00000163;36,50000037;1996;2000
6093615;Micron Technology;1;0;0;0;0,217813765;0,325351691;0,027627302;0,03034729;7,605654765;6,706499811;202,916663;522,9131285;1994;2000
6093623;Micron Technology;1;0;0;0;0,193089929;0,361759334;0,014047177;0,024336024;6,760239464;7,381070937;257,428069;625,873246;1998;2000
6093643;Micron Technology;1;0;0;0;0,290450929;0,454326923;0,038936372;0,054465668;13,05;5,338546758;504;1424;1998;2000
6093655;Micron Technology;1;0;0;0;0,292857143;0,405307263;0,090740741;0,085714286;3,820000005;2,796167428;355,725;1000,013942;1998;2000
6093661;Micron Technology;1;0;0;0;0,346801347;0,469886364;0,070075758;0,088054458;3,358945225;2,105031601;74,96296296;176,8351853;1999;2000
6093956;Micron Technology;1;0;0;0;0,471571906;0,661249549;0,161803714;0,205769231;3,833333337;2,131272401;21,74999987;15;1998;2000
6095159;Micron Technology;1;0;0;0;0,076023392;0,057309942;0;0;7,207178433;5,995892475;324,6416667;898,8265625;1998;2000
6096571;Micron Technology;1;0;0;0;0,9;0,957692308;0,40625;0,42578125;3,571428571;2,708333335;32;42,66666667;1999;2000
6096589;Micron Technology;1;0;0;0;0,923076923;0,991501416;0,339622642;0,373737374;3,522852097;2,367137539;60,23758474;122,7355698;1998;2000
6096596;Micron Technology;1;0;0;0;0,298387097;0,415422886;0,036796537;0,049632353;21,16293529;33,21638901;405,382883;1134,400229;1997;2000
6096626;Micron Technology;1;0;0;0;0;0;0;0;4,860952381;2,436656023;222,6000002;583,2066665;1998;2000
6096636;Micron Technology;1;0;0;0;0,307692308;0,448476052;0,031894934;0,033530572;3,000000003;1,962962964;8,199999967;8,666666696;1996;2000
6096640;Micron Technology;1;0;0;0;0,228009259;0,360367064;0,021428571;0,014666065;8,666412739;5,373011988;262,2254904;703,1187077;1998;2000
6096650;Micron Technology;1;0;0;0;0,580645161;0,687234043;0,06741573;0,083850932;5,009348292;3,359991773;105,6458335;242,0885427;1999;2000
6096660;Micron Technology;1;0;0;0;0;0;0;0;9,250000009;3,388059702;504;1424;1997;2000
6097076;Micron Technology;1;0;0;0;0,449152542;0,816959669;0,080645161;0,103703704;4,131322519;2,042054132;58,0494509;85,63025209;1997;2000
6099604;Micron Technology;1;0;0;0;0,3125;0,464131607;0,03960396;0,050423403;6,759143753;4,080933171;186,26776;457,3593554;1997;2000
6100144;Micron Technology;1;0;0;0;0,244444444;0,444444444;0,034482759;0,050632911;302;1153;504;1424;1999;2000
6100156;Micron Technology;1;0;0;0;0;0;0;0;3,238095242;1,993610224;93,00000149;57,50000115;1998;2000
6100162;Micron Technology;1;0;0;0;0,234567901;0,308641975;0,014814815;0,009027778;2,631578946;2,252688802;16,66666662;19,07070707;1999;2000
6100175;Micron Technology;1;0;0;0;0,247878788;0,373502466;0,02704464;0,034056158;8,964646465;16,909749;257,4000009;634,9999995;1998;2000
6100176;Micron Technology;1;0;0;0;0,234465617;0,399753619;0,023326572;0,038001041;302;1153;504;1424;1998;2000
6100180;Micron Technology;1;0;0;0;0,350574712;0,513239028;0,050925926;0,058064516;302;1153;504;1424;1998;2000
6100185;Micron Technology;1;0;0;0;0,248958333;0,277814939;0,023443223;0,025813008;8,533333333;11,9139397;256,1999999;640,6666676;1998;2000
6100186;Micron Technology;1;0;0;0;0;0;0;0;2;1,294478528;7,800000012;6,62500001;1998;2000
6100189;Micron Technology;1;0;0;0;0;0;0;0;5,176201928;2,910181012;162,6666674;377,218954;1998;2000
6100198;Micron Technology;1;0;0;0;0,554054054;0,734826589;0,089622642;0,106353591;8,296302317;8,599203235;342,1089741;956,6166274;1998;2000
6103547;Micron Technology;1;0;0;0;0,220577485;0,232896796;0,023962345;0,02913344;6,285714286;2,481736817;504;1424;1997;2000
6103565;Micron Technology;1;0;0;0;0,195652174;0,360335196;0,008333334;0,002;3,285714287;2,324675323;12,00000005;13,88888889;1998;2000
6103570;Micron Technology;1;0;0;0;0,212244898;0,326292385;0,023809524;0,028115502;3,892676768;2,629345892;26,24999979;24,99206341;1997;2000
6103579;Micron Technology;1;0;0;0;0,457489879;0,536301452;0,110912343;0,121245421;4,589610397;3,995149785;185,9166666;490,222222;1997;2000
6103595;Micron Technology;1;0;0;0;0;0;0;0;5,356060608;3,24867806;29,16666651;18,08577542;1997;2000
6103612;Micron Technology;1;0;0;0;0,076923077;0,144736842;0;0;302;1153;504;1424;1998;2000
6103613;Micron Technology;1;0;0;0;0,330745342;0,461864407;0,042410714;0,050252845;7,666666644;3,890109888;504;1424;1998;2000
6103627;Micron Technology;1;0;0;0;0,516339869;0,619582665;0,101190476;0,106382979;3,92307692;2,119047621;18,66666652;18,80000013;1997;2000
6103636;Micron Technology;1;0;0;0;0,266183036;0,279713902;0,032483553;0,03037892;7,975856467;7,65415765;328,1010099;889,1256046;1997;2000
6103637;Micron Technology;1;0;0;0;0,315412186;0,332675871;0,089834515;0,090702948;3,44444444;2,462848934;504;1424;1999;2000
6103638;Micron Technology;1;0;0;0;0;0;0;0;14,37428577;17,65357222;381,0499988;1046,096976;1997;2000
6105588;Micron Technology;1;0;0;0;0,590277778;0,741969458;0,146666667;0,161172161;4,699800876;3,807365844;217,9888889;584,5138889;1998;2000
6106677;Micron Technology;1;0;0;0;0,301075269;0,505012531;0,087301587;0,08997955;11,08611296;18,10953209;267,7499999;722,4080086;1998;2000
6107105;Micron Technology;1;0;0;0;0,365384615;0,423357664;0,0125;0,022222222;31,89777778;95,61147347;416,5333333;1153,000001;1997;2000
6107109;Micron Technology;1;0;0;0;0,296093427;0,556381364;0,044068736;0,045054201;5,593053108;3,130018818;148,9159429;371,3066673;1997;2000
6107111;Micron Technology;1;0;0;0;0,590909091;0,703623189;0,144736842;0,201388889;3,80852341;3,266709223;27,80634903;51,46993373;1998;2000
6107119;Micron Technology;1;0;0;0;0,409171076;0,587960467;0,071428572;0,089758126;6,239075651;3,39004097;280,6000005;731,6263157;1998;2000
6107122;Micron Technology;1;0;0;0;0,143404635;0,321456009;0,011948052;0,015587063;6,669841267;3,239917047;249,7499993;630,6768706;1997;2000
6107137;Micron Technology;1;0;0;0;0;0;0;0;5,16296297;2,761231466;22,22222222;22,59523827;1998;2000
6107145;Micron Technology;1;0;0;0;0,268867925;0,441890496;0,014802631;0,013307985;2,911498297;1,609763883;43,06666636;25,16358045;1998;2000
6107152;Micron Technology;1;0;0;0;0,243589743;0,311292888;0,023319616;0,022272272;302;1153;504;1424;1998;2000
6107157;Micron Technology;1;0;0;0;0,458333333;0,613333334;0,101694915;0,118012422;3,205357143;1,731759316;49,16666544;96,15277966;1998;2000
6107176;Micron Technology;1;0;0;0;0;0;0;0;3,377777778;2,113500598;22,50000022;15,06944445;1998;2000
6107178;Micron Technology;1;0;0;0;0;0;0;0;4,04040404;2,194349112;39,74999936;25,49999989;1998;2000
6107183;Micron Technology;1;0;0;0;0,18237082;0,343243243;0,022132797;0,023492063;4,593984968;11,5884598;269,7500001;724,5;1996;2000
6107189;Micron Technology;1;0;0;0;0,272222222;0,190232558;0,036734694;0,05054945;4,057163887;4,390172972;43,03771926;97,35650174;1997;2000
6107196;Micron Technology;1;0;0;0;0;0;0;0;5,551031747;4,902963749;183,8333333;487,6499999;1998;2000
6107214;Micron Technology;1;0;0;0;0,768092105;0,883152174;0,118470149;0,178783383;5,750264562;4,283322046;52,11111158;47,17265862;1998;2000
6107688;Micron Technology;1;0;0;0;0,533333333;0,693548387;0,133333333;0,108695652;22,50000022;37,2000006;504;1424;1999;2000
6108092;Micron Technology;1;0;0;0;0,150311706;0,193304019;0,010705922;0,00954443;13,54950566;7,691509496;380,763157;1020,096953;1999;2000
6110760;Micron Technology;1;0;0;0;0,188571428;0,431111111;0,026415095;0,046511628;9,283333338;17,0909834;222,7999998;584,1939394;1998;2000
6110761;Micron Technology;1;0;0;0;0;0;0;0;6,447619049;5,44681259;198,2222222;517,1980682;1998;2000
6110765;Micron Technology;1;0;0;0;0,945945946;0,989924433;0,230769231;0,308510638;3,468750003;1,896813992;29,71428602;22,4153844;1998;2000
6110774;Micron Technology;1;0;0;0;0,280747276;0,358805314;0,025789813;0,032080256;4,319048318;4,33703991;96,93809528;249,7033429;1997;2000
6110777;Micron Technology;1;0;0;0;0;0;0;0;11,37499997;9,746102975;504;1424;1998;2000
6110788;Micron Technology;1;0;0;0;0,310344828;0,496124031;0,032608696;0,055555556;7,491666677;6,716396315;280,7500004;751,3750019;1998;2000
6110789;Micron Technology;1;0;0;0;0,214285714;0,296511628;0,034883721;0,061818182;5,384646468;3,655299485;134,4833333;329,7555702;1997;2000
6110798;Micron Technology;1;0;0;0;0,195542047;0,358484239;0,026522001;0,032653061;4,416424387;3,755824147;236,6904761;651,093405;1998;2000
6110805;Micron Technology;1;0;0;0;0,318452381;0,530565693;0,03030303;0,037179487;4,916666666;2,771038319;51,33333385;88,8333347;1997;2000
6110820;Micron Technology;1;0;0;0;0,174269006;0,249687437;0,015438596;0,021512798;4,500000005;6,365853643;45,00000045;60,9999986;1997;2000
6110830;Micron Technology;1;0;0;0;0,197727273;0,17768595;0,028074866;0,036261491;5,722222222;10,03662083;277,5000003;763,916663;1998;2000
6111744;Micron Technology;1;0;0;0;0,484693878;0,513805522;0,142857143;0,156716418;3,266666666;3,111738012;114,4000001;304,9000002;1998;2000
6113992;Micron Technology;1;0;0;0;0,412735849;0,63125;0,056506849;0,049906716;16,89010967;31,28703544;235,9615389;576,8974356;1999;2000
6114190;Micron Technology;1;0;0;0;0;0;0;0;2,927884613;1,648988997;259,3333334;718,6388888;1998;2000
6114222;Micron Technology;1;0;0;0;0,19047619;0,404081633;0;0;5,962500002;5,481315963;160,3750003;381,0522729;1998;2000
6114223;Micron Technology;1;0;0;0;0;0;0;0;4,013492063;2,489964197;122,3999998;322,5380952;1998;2000
6114240;Micron Technology;1;0;0;0;0,224767241;0,366669053;0,025082543;0,028477011;6,926981143;5,053560529;237,46626;602,3521565;1999;2000
6114252;Micron Technology;1;0;0;0;0,1328125;0,198672806;0,004573171;0,00479351;6,232323232;4,01179512;282,7499999;839,124986;1999;2000
6114254;Micron Technology;1;0;0;0;0,468181818;0,632362459;0,122807018;0,156637168;7,827473327;5,169507864;343,9782606;944,3628017;1996;2000
6114255;Micron Technology;1;0;0;0;0,23255814;0,387684729;0,033794163;0,053770791;3,307692312;2,230769231;62,00000099;34,8333333;1998;2000
6114868;Micron Technology;1;0;0;0;0;0;0;0;3,969476515;2,33963369;88,42036996;213,0254611;1999;2000
6117351;Micron Technology;1;0;0;0;0,324246772;0,535741856;0,051470588;0,050682773;3,986111112;2,562000841;192,8888887;492,854701;1998;2000
6117693;Micron Technology;1;0;0;0;0;0;0;0;4,726984125;2,464611289;229,9499998;587,6929799;1998;2000
6117696;Micron Technology;1;0;0;0;0,617647059;0,89769821;0,170731707;0,187845304;3,022222224;1,521400777;30,74999988;25,64166687;1998;2000
6117708;Micron Technology;1;0;0;0;0,927777778;0,977435897;0,226415094;0,287719298;61,08258921;199,3843028;459,3723958;1292,476838;1998;2000
6117716;Micron Technology;1;0;0;0;0;0;0;0;3,658888893;2,079310739;31,33333323;27,57333313;1998;2000
6117720;Micron Technology;1;0;0;0;0,204737103;0,268990763;0,019489247;0,01828125;4,836124728;3,327970033;111,0938868;268,0668459;1997;2000
6117721;Micron Technology;1;0;0;0;0;0;0;0;4,669418543;2,495368051;265,7083333;727,2685182;1997;2000
6117728;Micron Technology;1;0;0;0;0;0;0;0;3,284186403;2,141953468;25,01249999;14,92312826;1998;2000
6117761;Micron Technology;1;0;0;0;0,242937853;0,403269755;0,028423773;0,043209876;4,80821909;2,681793741;100,7458332;176,495178;1997;2000
6117764;Micron Technology;1;0;0;0;0,264814815;0,325170068;0,042270531;0,047564688;4,500000005;4,298245618;34,50000029;24,33333358;1997;2000
6117767;Micron Technology;1;0;0;0;0,294444444;0,502276176;0,036144578;0,048565121;6,060606066;2,485997444;504;1424;1999;2000
6117788;Micron Technology;1;0;0;0;0,341880342;0,551183621;0,071969697;0,06981982;6,623809531;6,110375934;350,6666665;964,133333;1998;2000
6117791;Micron Technology;1;0;0;0;0,369140625;0,557960894;0,070833333;0,08200637;9,23415978;8,867001182;333,0000001;913,5344352;1998;2000
6117793;Micron Technology;1;0;0;0;0,231481481;0,353125;0,035460993;0,037433155;6,198915362;15,28803996;165,7414965;429,2462584;1998;2000
6117797;Micron Technology;1;0;0;0;0,438356164;0,64368633;0,070048309;0,080939948;4,878431538;2,884525064;150,1306314;348,2381823;1998;2000
6119675;Micron Technology;1;0;0;0;0,641891892;0,704812207;0,128676471;0,183441558;5,942436227;2,933742516;226,2129631;616,9110195;1998;2000
6121070;Micron Technology;1;0;0;0;0,157894737;0,204281345;0,007843137;0,012182741;4,573520459;3,059385688;97,70833358;236,744958;1998;2000
6121081;Micron Technology;1;0;0;0;0,277027027;0,462222222;0,022321429;0,035310734;4,707719468;4,013092194;199,9999998;534,1465856;1998;2000
6121084;Micron Technology;1;0;0;0;0,198367347;0,265153374;0,022153846;0,030931174;3,266666666;2;32,49999976;27,44444442;2000;2000
6121131;Micron Technology;1;0;0;0;0,242307692;0,60387931;0,0475;0,051136364;302;1153;504;1424;1999;2000
6121133;Micron Technology;1;0;0;0;0,302608696;0,3613396;0,063241107;0,074974324;3,486832612;2,733468364;119,3166668;297,85154;1997;2000
6121134;Micron Technology;1;0;0;0;0,37037037;0,505406944;0,087301587;0,074675325;6,156428578;22,87637346;183,9999999;501,1333323;1998;2000
6121673;Micron Technology;1;0;0;0;0,375;0,612676057;0,040540541;0,060810811;5,333333333;3,442424239;258,1666667;718,1666667;1998;2000
6122187;Micron Technology;1;0;0;0;0,279674797;0,413782051;0,029931973;0,036111111;4,610968104;3,298482969;267,7500001;724,0053073;1998;2000
6123862;Micron Technology;1;0;0;0;0,351470588;0,566442953;0,041379311;0,054458599;6,311688313;2,823695888;154,8571405;286,9127041;1998;2000
6124140;Micron Technology;1;0;0;0;0,140350878;0,144489248;0;0;5,45784314;3,791337096;410,6;1144,066667;1998;2000
6124150;Micron Technology;1;0;0;0;0,392156863;0,513513513;0,111111111;0,121387283;9,916666688;15,59780558;269,4999999;724,8148148;1998;2000
6124151;Micron Technology;1;0;0;0;0,590909091;0,84556314;0,159926471;0,170774648;6,35555557;6,662756116;202,0000004;551,5833285;1998;2000
6124163;Micron Technology;1;0;0;0;0;0;0;0;3,740126481;3,874548871;74,18181787;158,4021727;1999;2000
6124164;Micron Technology;1;0;0;0;0,309973046;0,449110975;0,036918138;0,046726191;4,824597471;3,967562215;52,95500026;57,99895893;1998;2000
6124167;Micron Technology;1;0;0;0;0,556603774;0,829333333;0,112676056;0,12962963;5,735333244;3,545097422;43,93125013;75,0681789;1999;2000
6124173;Micron Technology;1;0;0;0;0,265306122;0,482326952;0,037313433;0,044354839;3,516746411;1,834791318;50,25000045;31,9393942;1997;2000
6124195;Micron Technology;1;0;0;0;0,425396826;0,549053356;0,100840336;0,132749326;6,42857141;9,960000042;504;1424;1999;2000
6124205;Micron Technology;1;0;0;0;0;0;0;0;4,718181826;4,178972091;149,099999;358,1333287;1998;2000
6124207;Micron Technology;1;0;0;0;0,227001195;0,301002616;0,032959327;0,035247011;57,69404761;199,211423;431,4999997;1194,611111;1998;2000
6124214;Micron Technology;1;0;0;0;0,0625;0,170081967;0;0;10,08350167;5,872941587;206,8888889;503,0382481;1998;2000
6124643;Micron Technology;1;0;0;0;0,538461538;0,649188514;0,117283951;0,128978224;7,892857124;5,546514327;391,4999996;1117,749996;1998;2000
6126989;Micron Technology;1;0;0;0;0,375743163;0,449663099;0,072796935;0,082895638;4,947058827;4,793591947;198,7058822;518,8725491;1998;2000
6127192;Micron Technology;1;0;0;0;0,333333333;0,520494973;0,039473684;0,042767296;3,857142861;2,292553189;75,99999848;88,33333113;1998;2000
6127195;Micron Technology;1;0;0;0;0;0;0;0;12,74999993;32,65000039;504;1424;1997;2000
6127236;Micron Technology;1;0;0;0;0;0;0;0;4,313207012;2,617199112;146,9791663;403,657468;1998;2000
6127239;Micron Technology;1;0;0;0;0,25;0,316901408;0;0;3,166666664;2,958333333;17,99999986;31,49999975;1999;2000
6127242;Micron Technology;1;0;0;0;0,22;0,274444445;0,005617978;0,00456621;4,874389293;2,757310782;74,1533336;96,70360206;1994;2000
6127245;Micron Technology;1;0;0;0;0;0;0;0;126,12;472,6483907;504;1424;1997;2000
6127249;Micron Technology;1;0;0;0;0,205128205;0,333333333;0,02;0,015151515;7,54376977;11,48214207;324,2564103;889,5288463;1997;2000
6127270;Micron Technology;1;0;0;0;0;0;0;0;4,333333329;2,186206898;18,99999998;20,99999983;1997;2000
6127287;Micron Technology;1;0;0;0;0,261524823;0,449824825;0,018382353;0,015217391;4,777163087;2,081908577;149,4000007;352,0765111;1997;2000
6130106;Micron Technology;1;0;0;0;0,25;0,317976513;0,05026455;0,04749788;6,92136754;11,05803424;397,3846153;1117,553846;1996;2000
6130137;Micron Technology;1;0;0;0;0,189189189;0,348214286;0;0;2,866693903;1,867162226;182,4444445;496,6944448;1998;2000
6130140;Micron Technology;1;0;0;0;0,143416928;0,192964124;0,006403941;0,003868797;6,660019019;4,660632122;144,6666671;354,1615509;1997;2000
6130160;Micron Technology;1;0;0;0;0,375757576;0,565884477;0,065116279;0,074223602;3,546190476;2,391563121;217,3666666;583,116923;1998;2000
6130468;Micron Technology;1;0;0;0;0;0;0;0;3,714285717;3,086956521;86,99999904;80,66666806;1998;2000
6132802;Micron Technology;1;0;0;0;0,410852713;0,671215075;0,079096045;0,088141026;5,323809516;3,104772605;184,3888889;485,0666666;1998;2000
6133053;Micron Technology;1;0;0;0;0,469565217;0,662637363;0,1;0,098214286;3,450000002;5,272002046;136;366,9803921;1998;2000
6133057;Micron Technology;1;0;0;0;0,537142857;0,684336628;0,151260504;0,186335404;6,25;3,138157894;68,00000163;42,1666667;1999;2000
6133065;Micron Technology;1;0;0;0;0,231981982;0,302665723;0,018357488;0,018721461;8,656948601;8,79708754;292,2183917;747,8075838;1998;2000
6133068;Micron Technology;1;0;0;0;0,255799756;0,280460541;0,033613445;0,030228758;4,044444449;2,761111114;268,9999998;725,6;1999;2000
6133108;Micron Technology;1;0;0;0;0;0;0;0;7,811507925;3,617411343;292,8749997;729,3749998;1998;2000
6133123;Micron Technology;1;0;0;0;0,173333334;0,254221388;0,004;0,001461989;8,619505501;3,093003718;230,5;503,1666664;1997;2000
6133133;Micron Technology;1;0;0;0;0;0;0;0;16,08750005;11,65748485;276,0000004;725,5;1998;2000
6133156;Micron Technology;1;0;0;0;0,918518519;0,982222222;0,220430107;0,251819505;3,958333329;2,608372205;195,5555559;498,2936508;1997;2000
6133159;Micron Technology;1;0;0;0;0,264808362;0,328000452;0,042091837;0,041850842;8,519404649;8,03557526;419,4666668;1171,472685;1998;2000
6133161;Micron Technology;1;0;0;0;0,342592593;0,572429906;0,051282051;0,058206107;3,857142861;2,213793102;77,99999891;87,33333089;1998;2000
6133600;Micron Technology;1;0;0;0;0,270186335;0,310344828;0,043956044;0,039951574;8,944444473;9,135000047;195,0833338;510,7222231;1999;2000
6136137;Micron Technology;1;0;0;0;0,130378096;0,188893352;0,012820513;0,013488248;7,070753166;4,953692415;139,5833327;289,1878798;1998;2000
6136637;Micron Technology;1;0;0;0;0,115384615;0,086666667;0;0;302;1153;504;1424;1998;2000
6136670;Micron Technology;1;0;0;0;0,222222222;0,191428571;0,005952381;0,00921659;10,50000003;5,737704927;55,99999955;216,9999967;1998;2000
6136689;Micron Technology;1;0;0;0;0,184523809;0,280297003;0,015808491;0,01993266;4,153846155;3,33818681;54,66666645;47,14285777;1998;2000
6136690;Micron Technology;1;0;0;0;0,266203704;0,436732362;0,015993266;0,017890772;4,113327698;2,81495931;75,74615418;173,0930267;1998;2000
6136703;Micron Technology;1;0;0;0;0,590909091;0,590497738;0,143939394;0,199530517;3,477326946;3,650604781;221,769231;570,1957377;1998;2000
6136720;Micron Technology;1;0;0;0;0;0;0;0;5,91296297;3,554705348;348,6666669;961,7407406;2000;2000
